Location,Ground_Truth,State_List,Coverage_Result,Rank
0,#include system_lib_string preproc_include_token2,"[1, 1820]",FOUND,1
9,system_lib_string preproc_include_token2,[1392],FOUND,1
18,preproc_include_token2,[1816],FOUND,1
19,#include system_lib_string preproc_include_token2,"[361, 44, 1820]",FOUND,3
28,system_lib_string preproc_include_token2,[1392],FOUND,1
38,preproc_include_token2,[1816],FOUND,1
39,#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",FOUND,3
48,system_lib_string preproc_include_token2,[1392],FOUND,1
58,preproc_include_token2,[1816],FOUND,1
59,#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",FOUND,3
68,system_lib_string preproc_include_token2,[1392],FOUND,1
77,preproc_include_token2,[1816],FOUND,1
79,#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",FOUND,8
87,identifier preproc_arg preproc_include_token2,[1879],FOUND,1
97,preproc_arg preproc_include_token2,[1528],FOUND,1
100,preproc_include_token2,[1877],FOUND,1
101,#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",FOUND,8
109,identifier preproc_arg preproc_include_token2,[1879],FOUND,1
122,preproc_arg preproc_include_token2,[1528],FOUND,1
126,preproc_include_token2,[1877],FOUND,1
127,#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",FOUND,8
135,identifier preproc_arg preproc_include_token2,[1879],FOUND,1
148,preproc_arg preproc_include_token2,[1528],FOUND,1
151,preproc_include_token2,[1877],FOUND,1
153,enum identifier enumerator_list,"[341, 43, 44, 1820]",FOUND,44
158,identifier enumerator_list,[1674],FOUND,3
166,{ enumerator_list_repeat1 enumerator },"[824, 770, 796, 1128]",FOUND,5
170,identifier,[1296],FOUND,2
175,",","[1640, 1718]",FOUND,2
179,identifier,"[1485, 1308]",FOUND,1
184,},"[1640, 1734]",FOUND,3
185,;,"[771, 874, 770, 796, 1128]",FOUND,3
188,enum identifier enumerator_list,"[330, 43, 44, 1820]",FOUND,44
193,identifier enumerator_list,[1674],FOUND,3
208,{ enumerator_list_repeat1 enumerator },"[824, 770, 796, 1128]",FOUND,5
212,identifier = expression,[1296],FOUND,1
217,= expression,"[1640, 1718]",FOUND,1
219,number_literal,[510],FOUND,1
220,",","[684, 1053, 1718]",FOUND,1
224,identifier = expression,"[1485, 1308]",FOUND,2
231,= expression,"[1640, 1734]",FOUND,2
233,number_literal,[510],FOUND,1
234,",","[684, 1053, 1734]",FOUND,1
238,identifier = expression,"[1485, 1332, 1308]",FOUND,2
244,= expression,"[1640, 1734]",FOUND,2
246,number_literal,[510],FOUND,1
248,},"[684, 1053, 1734]",FOUND,2
249,;,"[771, 874, 770, 796, 1128]",FOUND,3
252,struct identifier field_declaration_list,"[330, 43, 44, 1820]",FOUND,19
259,identifier field_declaration_list,[1408],FOUND,2
269,{ preproc_if_in_field_declaration_list_repeat1 },"[703, 770, 796, 1128]",FOUND,4
273,primitive_type,[447],FOUND,1
278,* _field_declarator,"[739, 720, 1275]",FOUND,3
279,identifier,[953],FOUND,1
283,;,"[1378, 1318, 1382, 1304, 1536]",FOUND,1
287,primitive_type,"[880, 450]",FOUND,1
292,* _field_declarator,"[739, 720, 1275]",FOUND,3
293,identifier,[953],FOUND,1
303,;,"[1378, 1318, 1382, 1304, 1536]",FOUND,1
307,struct identifier,"[880, 445, 450]",FOUND,6
314,identifier,[1408],FOUND,1
324,* _field_declarator,"[703, 770, 720, 1275]",FOUND,3
325,identifier,[953],FOUND,1
329,;,"[1378, 1318, 1382, 1304, 1536]",FOUND,1
331,},"[880, 445, 450]",FOUND,2
332,;,"[774, 728, 770, 796, 1128]",FOUND,3
334,declaration,"[330, 43, 44, 1820]",FOUND,10
406,primitive_type,"[330, 43, 44, 1820]",FOUND,2
411,* _declarator,"[739, 796, 1128]",FOUND,2
412,identifier,[949],FOUND,1
419,( parameter_declaration ),"[1300, 1291, 1363, 1458, 1356]",FOUND,2
420,primitive_type,[623],FOUND,1
425,* _declarator,"[739, 720, 1118, 1598]",FOUND,1
426,identifier,"[788, 1443, 1393, 1598]",FOUND,1
429,),"[1300, 1366, 1321, 1598]",FOUND,1
430,;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",FOUND,4
433,primitive_type,"[225, 43, 44, 1820]",FOUND,2
440,identifier,"[739, 796, 1128]",FOUND,1
444,( parameter_declaration ),"[1363, 1458, 1356]",FOUND,2
445,primitive_type,[624],FOUND,1
450,* _declarator,"[739, 720, 1118, 1598]",FOUND,1
451,identifier,"[788, 1443, 1393, 1598]",FOUND,1
454,),"[1300, 1366, 1321, 1598]",FOUND,1
